"","SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","Mean Est Intercept","Mean SE Intercept","Var Est Intercept","Var SE Intercept","Mean Est QTL","Mean SE QTL","Var Est QTL","Var SE QTL","Mean Est plotstructure","Mean SE plotstructure","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"57","npi579b",110.53,4.17536087363384,0.123974368942824,6.70872756232991,0.0349315872202761,8.0353217459903,0.0902928493465931,61.8085781996905,0.923389144295108,5.02851850766264,0.149482939196858,0.265832157216171,0.296532291223156,-0.10239560684786,-0.10239560684786,-1.08888022711806,0.608176439125401,60.3840206185567,60.3840206185567,60.3840206185567,60.3840206185567,60.3840206185567,60.3840206185567,60.3840206185567,60.3840206185567,60.3840206185567,60.3840206185567,60.3840206185567,60.3840206185567
"58","IDP3917",115.28,1.24280962757734,0.537189256399877,5.04851630489579,0.0801177258850931,5.67557753627449,0.224721727464594,61.7421212741886,0.924689555776039,5.02890574866051,0.145477274774874,0.361637313764452,0.29849345060422,-0.0851265520331438,-0.0851265520331438,-1.08845654144268,0.612240146961158,60.6568047337278,60.6568047337278,60.6568047337278,60.6568047337278,60.6568047337278,60.6568047337278,60.6568047337278,60.6568047337278,60.6568047337278,60.6568047337278,60.6568047337278,60.6568047337278
"59","gpm199c",115.57,0.895227991654603,0.639151351510184,5.33446403557398,0.0694441797779326,5.66667301552919,0.225462612288127,61.921466394935,0.926940145297195,5.03957151712756,0.175423760265442,0.0133332730619234,0.298569246703198,-0.0941676516565057,-0.0941676516565057,-0.996193947640273,0.611538538673049,61.6520509193777,61.6520509193777,61.6520509193777,61.6520509193777,61.6520509193777,61.6520509193777,61.6520509193777,61.6520509193777,61.6520509193777,61.6520509193777,61.6520509193777,61.6520509193777
"60","IDP1425",118.03,1.13814822837197,0.566049293157976,5.78767645319235,0.0553633073647895,6.16889859379139,0.186884894568894,61.9118011281093,0.930107222803562,5.04536164811045,0.173858932791606,0.00145821467134092,0.298083891043977,-0.0986906556948499,-0.0986906556948499,-0.986057162880216,0.610904913649217,60.2734375,60.2734375,60.2734375,60.2734375,60.2734375,60.2734375,60.2734375,60.2734375,60.2734375,60.2734375,60.2734375,60.2734375
"61","mmp68",121.93,4.14021882402528,0.126171976219953,6.02377326571416,0.0491987711285854,7.32932042507186,0.119475348391475,62.0192074800731,0.922272730558818,5.02548116812852,0.155990304486449,-0.216978853566423,0.296255642957171,-0.0901872092315295,-0.0901872092315295,-0.937695622425072,0.609281084720241,60.2232346241458,60.2232346241458,60.2232346241458,60.2232346241458,60.2232346241458,60.2232346241458,60.2232346241458,60.2232346241458,60.2232346241458,60.2232346241458,60.2232346241458,60.2232346241458
"62","umc2225",123.03,4.07800785676488,0.130158293312778,5.51118846310793,0.0635712324104705,6.78519408477749,0.147684592833816,62.0127759538312,0.920735203273362,5.01650205952032,0.160693316468798,-0.183795287765145,0.297141952281358,-0.0775246746073338,-0.0775246746073338,-0.95939504747492,0.609858747168723,59.9375,59.9375,59.9375,59.9375,59.9375,59.9375,59.9375,59.9375,59.9375,59.9375,59.9375,59.9375
"63","csu1171",125.63,5.07326645363214,0.0791323725543505,4.24315833974915,0.11984222776705,6.59376639324645,0.158977392128858,62.3564101215605,0.923914319484692,4.99412323227404,0.142960052371095,-0.684806402266087,0.299008212649572,-0.0258733213577914,-0.0258733213577914,-0.87883683933589,0.609936535449946,58.9425403225806,58.9425403225806,58.9425403225806,58.9425403225806,58.9425403225806,58.9425403225806,58.9425403225806,58.9425403225806,58.9425403225806,58.9425403225806,58.9425403225806,58.9425403225806
"64","mmp171b",130.13,4.21640426723126,0.121456132155386,4.81561566405516,0.0900124007504335,6.11590540400573,0.190657983925093,62.1462138773078,0.934722557395828,5.00760547401762,0.148204054417571,-0.310887768829062,0.297517832739926,-0.0379769618171879,-0.0379769618171879,-0.943493993605893,0.609813467839321,60.4497863247863,60.4497863247863,60.4497863247863,60.4497863247863,60.4497863247863,60.4497863247863,60.4497863247863,60.4497863247863,60.4497863247863,60.4497863247863,60.4497863247863,60.4497863247863
"65","gpm403b",131.93,0.961612735464725,0.618284625967032,0.452851539563659,0.797378529698438,1.34022480185903,0.854514787768722,62.5609996193042,0.929896672488333,5.00654211820157,0.146717749972986,-0.401862863676775,0.297721054897346,-0.0445830741915462,-0.0445830741915462,-1.05843656296205,0.605847474458435,61.1687370600414,61.1687370600414,61.1687370600414,61.1687370600414,61.1687370600414,61.1687370600414,61.1687370600414,61.1687370600414,61.1687370600414,61.1687370600414,61.1687370600414,61.1687370600414
"66","umc1568",140.13,4.18004688992152,0.123684236011402,4.77631089019654,0.0917988558355615,6.05705474548133,0.194927715330059,62.2025231368115,0.949849475307082,5.01877573563619,0.151746188374375,-0.276633453568702,0.299127501026971,-0.0369536302363209,-0.0369536302363209,-0.987538281504819,0.609244278803215,60.828263002944,60.828263002944,60.828263002944,60.828263002944,60.828263002944,60.828263002944,60.828263002944,60.828263002944,60.828263002944,60.828263002944,60.828263002944,60.828263002944
"67","IDP3783",140.14,4.19778886622583,0.122591886890664,4.77469478065171,0.091873064317343,6.07456514655923,0.193648476952842,62.1998356417902,0.949858294310466,5.01902046017258,0.151750313870992,-0.27562023802046,0.299114179139665,-0.0370947283840525,-0.0370947283840525,-0.985759477725519,0.609230030648815,59.9935424354244,59.9935424354244,59.9935424354244,59.9935424354244,59.9935424354244,59.9935424354244,59.9935424354244,59.9935424354244,59.9935424354244,59.9935424354244,59.9935424354244,59.9935424354244
"68","bnlg1429",141.83,4.18795476586201,0.123196161757842,4.76055937691575,0.0925246958016204,6.05961798017186,0.194739986597975,62.2040074460177,0.949990108450978,5.01937205493575,0.151618082642336,-0.277219466644059,0.29898159737932,-0.0374322921315267,-0.0374322921315267,-0.987367112630614,0.609200243706058,60.4183486238532,60.4183486238532,60.4183486238532,60.4183486238532,60.4183486238532,60.4183486238532,60.4183486238532,60.4183486238532,60.4183486238532,60.4183486238532,60.4183486238532,60.4183486238532
"69","IDP209",144.3,4.20713580933276,0.122020293896756,4.77855454824478,0.0916959309575562,6.08885182775739,0.192610300774232,62.2032942844635,0.949990974091357,5.01938761552074,0.151611160532809,-0.277023566019435,0.299001644511082,-0.0374482321978158,-0.0374482321978158,-0.987015939669687,0.609187500281499,59.8526315789474,59.8526315789474,59.8526315789474,59.8526315789474,59.8526315789474,59.8526315789474,59.8526315789474,59.8526315789474,59.8526315789474,59.8526315789474,59.8526315789474,59.8526315789474
"70","php20640",145.23,4.33199700029048,0.114635413954871,4.59046060601727,0.10073819028824,6.05191193761379,0.19530485575363,62.2828127908885,0.947928624889476,5.01400599839361,0.147638044578192,-0.373954433131007,0.297976321863882,-0.0294580122615111,-0.0294580122615111,-0.97588619847099,0.609064873778383,58.8512396694215,58.8512396694215,58.8512396694215,58.8512396694215,58.8512396694215,58.8512396694215,58.8512396694215,58.8512396694215,58.8512396694215,58.8512396694215,58.8512396694215,58.8512396694215
"71","lim504",149.93,5.76457884962381,0.0560063935173108,4.84927615185769,0.08851014719867,7.75243348060899,0.101079587313479,62.7340723397076,0.942908889673227,5.02939750120682,0.152933198876874,-0.852678288132605,0.297493417188778,-0.046762517829687,-0.046762517829687,-0.943074554337874,0.607705098954128,59.6297376093295,59.6297376093295,59.6297376093295,59.6297376093295,59.6297376093295,59.6297376093295,59.6297376093295,59.6297376093295,59.6297376093295,59.6297376093295,59.6297376093295,59.6297376093295
"72","gpm283b",151.4,1.05850427962547,0.589045328544113,0.300594566052966,0.860452140582619,1.32356852395693,0.857364285384188,62.6272884366699,0.937791014404395,4.97260389843964,0.145952381452746,-0.595134054279394,0.300002440930457,-0.00864449045713343,-0.00864449045713343,-1.02110237266937,0.606217704008522,60.7882117882118,60.7882117882118,60.7882117882118,60.7882117882118,60.7882117882118,60.7882117882118,60.7882117882118,60.7882117882118,60.7882117882118,60.7882117882118,60.7882117882118,60.7882117882118
"73","IDP343",152.71,5.00915487971874,0.0817101181303693,4.52754944041124,0.103957333356577,6.6018034365089,0.158487902163873,62.4352758159646,0.943162196970009,4.99160380626906,0.145091582730942,-0.619479424921088,0.298542130781431,-0.00647818905592903,-0.00647818905592903,-0.879524600952667,0.609171090182999,59.3822355289421,59.3822355289421,59.3822355289421,59.3822355289421,59.3822355289421,59.3822355289421,59.3822355289421,59.3822355289421,59.3822355289421,59.3822355289421,59.3822355289421,59.3822355289421
"74","IDP622",152.96,5.28639550702515,0.0711334382742848,4.56668032387861,0.101943130842705,6.90307325895386,0.141099878260895,62.4719021348247,0.940371573325369,4.97578335293897,0.146387143149328,-0.699821032422931,0.297279862618865,0.0115234016555544,0.0115234016555544,-0.854980379087029,0.608705248061683,59.5883495145631,59.5883495145631,59.5883495145631,59.5883495145631,59.5883495145631,59.5883495145631,59.5883495145631,59.5883495145631,59.5883495145631,59.5883495145631,59.5883495145631,59.5883495145631
"75","IDP3970",156.2,4.11819871266809,0.127568812213748,4.6042471239437,0.100046163754402,5.78082133125729,0.216125516750881,61.9477620112759,0.948039013332645,4.99380911013861,0.175294684780059,-0.120307106919952,0.299435823589355,-0.0176569577866616,-0.0176569577866616,-0.934476905655423,0.609777014005701,60.3772204806688,60.3772204806688,60.3772204806688,60.3772204806688,60.3772204806688,60.3772204806688,60.3772204806688,60.3772204806688,60.3772204806688,60.3772204806688,60.3772204806688,60.3772204806688
"76","umc1976",158.93,4.04959680524287,0.132020455482998,4.55838100564328,0.102367039013997,5.70310432558889,0.222444880406844,61.8819949888739,0.947147511566995,4.99510081790756,0.178705390526969,-0.0543917579205672,0.299886226367463,-0.0205186356622523,-0.0205186356622523,-0.937175043582926,0.609899070870144,60.4827175208582,60.4827175208582,60.4827175208582,60.4827175208582,60.4827175208582,60.4827175208582,60.4827175208582,60.4827175208582,60.4827175208582,60.4827175208582,60.4827175208582,60.4827175208582
"77","gpm667",162.62,1.20865992224986,0.546440440342252,2.7938982232929,0.247350452567302,3.21741696642492,0.522122409116693,62.0278772336354,0.956344222770389,4.98903982681285,0.15965692750004,-0.193302904259718,0.298480251533724,0.00147310644703779,0.00147310644703779,-0.936853451579058,0.612501651204218,60.7445887445888,60.7445887445888,60.7445887445888,60.7445887445888,60.7445887445888,60.7445887445888,60.7445887445888,60.7445887445888,60.7445887445888,60.7445887445888,60.7445887445888,60.7445887445888
"78","gpm774d",162.74,1.3775926052095,0.502180178383374,2.94999146167617,0.228779703740735,3.40095538608822,0.493097176230901,62.017393132855,0.956430105855603,4.98962236046832,0.159352924563211,-0.198833505282717,0.298410992146552,0.00173361712632702,0.00173361712632702,-0.928962434720177,0.612502287486087,61.0481064483111,61.0481064483111,61.0481064483111,61.0481064483111,61.0481064483111,61.0481064483111,61.0481064483111,61.0481064483111,61.0481064483111,61.0481064483111,61.0481064483111,61.0481064483111
"79","umc2226",164.13,3.09147805901059,0.213154285693602,1.00194372129636,0.605941482777857,3.47174642537712,0.482187346679369,61.6690942162951,0.963066218178461,5.00067803504766,0.164299067711284,0.0591704643945041,0.298177579905559,-0.0453016646274282,-0.0453016646274282,-0.935754225049016,0.609788537717155,60.204641350211,60.204641350211,60.204641350211,60.204641350211,60.204641350211,60.204641350211,60.204641350211,60.204641350211,60.204641350211,60.204641350211,60.204641350211,60.204641350211
"80","mmp135",164.33,3.95784315618976,0.138218214516535,4.76859247582195,0.0921538111222414,5.85828706402576,0.209984394975215,61.8154042142004,0.959905343158944,5.01716393331796,0.180216963443817,0.0263899253352804,0.297096123895476,-0.0417497971734822,-0.0417497971734822,-0.94585846730858,0.61022034683143,60.4433094994893,60.4433094994893,60.4433094994893,60.4433094994893,60.4433094994893,60.4433094994893,60.4433094994893,60.4433094994893,60.4433094994893,60.4433094994893,60.4433094994893,60.4433094994893
"81","bnlg1127",165.83,5.01758984183818,0.0813662329291562,6.20060872647285,0.0450354931589183,7.59941630154453,0.107404517368857,61.7998919567692,0.938551594597418,4.99798737172358,0.163375818320595,-0.0647781817215737,0.300396800412681,-0.0278896188054316,-0.0278896188054316,-0.930195158417627,0.59570442263809,60.0685082872928,60.0685082872928,60.0685082872928,60.0685082872928,60.0685082872928,60.0685082872928,60.0685082872928,60.0685082872928,60.0685082872928,60.0685082872928,60.0685082872928,60.0685082872928
"82","bnlg1953",168.33,4.67217391255301,0.0967053109336628,4.61329062118457,0.0995948013940852,6.31098098647993,0.177096583987904,62.3467301376813,0.956711328087846,4.98888467719767,0.147003316220539,-0.473540577863975,0.297818823201709,-0.00957443332724692,-0.00957443332724692,-0.966420813962922,0.609877774283278,60.1686746987952,60.1686746987952,60.1686746987952,60.1686746987952,60.1686746987952,60.1686746987952,60.1686746987952,60.1686746987952,60.1686746987952,60.1686746987952,60.1686746987952,60.1686746987952
"83","gpm768",168.34,4.62241032897551,0.0991416974798919,4.55478079799516,0.102551476265681,6.23039899221278,0.182589980627435,62.346210046037,0.956741596927903,4.98886853932168,0.147009837199375,-0.472994418088635,0.2978249807941,-0.00960779472185997,-0.00960779472185997,-0.966603384932396,0.609932212775386,61.3702857142857,61.3702857142857,61.3702857142857,61.3702857142857,61.3702857142857,61.3702857142857,61.3702857142857,61.3702857142857,61.3702857142857,61.3702857142857,61.3702857142857,61.3702857142857
"84","gpm291",168.35,4.52045827169523,0.104326577057152,4.49807788904574,0.105500567754329,6.09622562328244,0.192076411117305,62.3402299230825,0.956848413096352,4.98784638589179,0.147269163067588,-0.466025553248425,0.298463085351875,-0.00888452365232235,-0.00888452365232235,-0.9696511168178,0.610028810934159,61.3026960784314,61.3026960784314,61.3026960784314,61.3026960784314,61.3026960784314,61.3026960784314,61.3026960784314,61.3026960784314,61.3026960784314,61.3026960784314,61.3026960784314,61.3026960784314
"85","IDP4048",177.32,2.95460799014384,0.228252228743201,4.38047441903359,0.111890204047905,6.57665138188,0.160024345489815,62.7327000193212,0.962468338961698,5.04032902813206,0.162572691849536,-0.835124978884792,0.298251330380669,-0.0505899371301172,-0.0505899371301172,-1.01056255712282,0.611140579014355,59.5521276595745,59.5521276595745,59.5521276595745,59.5521276595745,59.5521276595745,59.5521276595745,59.5521276595745,59.5521276595745,59.5521276595745,59.5521276595745,59.5521276595745,59.5521276595745
"86","IDP2552",178.95,3.34951500042183,0.187353607183857,4.88922778254515,0.0867596270847086,6.61353789248128,0.157775682189433,62.385791198433,0.951453051645437,5.02957844571564,0.149034700140125,-0.663409370779162,0.298239704898427,-0.0397505217798633,-0.0397505217798633,-0.925128378713815,0.611132874047949,59.536756126021,59.536756126021,59.536756126021,59.536756126021,59.536756126021,59.536756126021,59.536756126021,59.536756126021,59.536756126021,59.536756126021,59.536756126021,59.536756126021
"87","npi403b",182.13,3.3046835883836,0.191600693450241,2.93457207578005,0.230550341776656,5.23022954706773,0.264479596861626,62.442432406768,0.943785628385908,5.00918886543573,0.153552457542921,-0.675599698632053,0.302963361887355,-0.0471838574588779,-0.0471838574588779,-1.00265457978141,0.602672817633627,59.3554054054054,59.3554054054054,59.3554054054054,59.3554054054054,59.3554054054054,59.3554054054054,59.3554054054054,59.3554054054054,59.3554054054054,59.3554054054054,59.3554054054054,59.3554054054054
"88","IDP645",193.89,4.39764975591126,0.110933442130983,5.75784033422457,0.0561954117366327,7.18125398089373,0.126614229727456,61.2617123103481,0.981009807947354,5.08581659087415,0.160380749400795,0.31490425490401,0.307296984473911,-0.0749155311530519,-0.0749155311530519,-0.796092693766041,0.607467966803695,60.7345360824742,60.7345360824742,60.7345360824742,60.7345360824742,60.7345360824742,60.7345360824742,60.7345360824742,60.7345360824742,60.7345360824742,60.7345360824742,60.7345360824742,60.7345360824742
