"SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"umc76a",196.73,3.9107854604377,0.141508890962033,3.58075749093803,0.166896946232824,5.29353556565821,0.258482691038694,60.1130434782626,59.7196102014117,60.5064767551135,10.5041505646597,9.8434833016233,11.2091599796634,60.5551181102379,60.0528595146575,61.0573767058182,10.8769922799701,10.0427006320407,11.7805922324391
"ufg78",198.03,4.3366662103044,0.114368097703821,4.72744383066415,0.0940694522946539,6.15235653937636,0.188055448867474,60.0670241286882,59.6681512374158,60.4658970199606,9.3720884320745,8.74535909309896,10.0437318403468,60.7781609195421,60.3083338640642,61.24798797502,9.68377605600602,8.9527160720552,10.4745328622209
"cdo1387b",199.83,4.45423606824144,0.1078387703827,4.99514385050601,0.0822845493001049,6.51810042524863,0.163653476953145,60.6114832535884,60.1999498820888,61.0230166250881,10.7853956049166,10.0832855632574,11.5363943255194,60.0480093676814,59.5702887139801,60.5257300213827,11.2741036583432,10.4651073973624,12.1456386898718
"gpm518",201.34,4.24848088535415,0.119523718913161,4.92534273440494,0.0852070274106619,6.27900462077036,0.179258434779459,61.0763052208843,60.6604697088936,61.492140732875,8.82961709035567,8.19255178369118,9.51622156572745,61.3263979193766,60.8416845833224,61.8111112554307,9.01032043211845,8.27422575889798,9.81189982665692
"gpm748b",202.7,4.25820389484781,0.118944063925684,4.92262853627124,0.0853227402872091,6.28903687326615,0.178577636465995,61.8277559055111,61.4292345792765,62.2262772317457,7.14986254325821,6.59317046356351,7.75355872717066,60.9876160990705,60.4667598769362,61.5084723212048,7.38212277287664,6.66857215293959,8.17202474292814
"lim122",203.33,4.28977789964596,0.11708103819224,4.95164587652406,0.0840937578033058,6.33728930174961,0.175335553636477,60.5904298459036,60.2159250742462,60.9649346175611,10.9579064809533,10.3065182931041,11.6504634281453,59.9183417085421,59.42953211952,60.4071512975642,11.4531844983342,10.6120877524993,12.3609451987418
"IDP2362",203.7,4.3651918356841,0.112748464666339,5.2824719406216,0.0712731236299687,6.59810125269144,0.158713210556304,60.7079337401919,60.3156418253597,61.1002256550242,10.7790518979612,10.1084302594651,11.4941644584377,60.0869047619049,59.6022369351783,60.5715725886315,11.3454574786281,10.5250349949751,12.229831583535
"IDP2385",203.71,4.36656574696139,0.112671038070151,5.28992872965384,0.0710078840727911,6.60387712971516,0.158361827806406,60.7079337401919,60.3156418253597,61.1002256550242,10.7790518979612,10.1084302594651,11.4941644584377,60.0869047619049,59.6022369351783,60.5715725886315,11.3454574786281,10.5250349949751,12.229831583535
"umc1073",206.84,4.34338735226822,0.113984400675076,4.39716756654836,0.110960190818229,5.86938301759224,0.209117491068189,60.2855910267465,59.8895744431548,60.6816076103382,8.419968530383,7.83729145641245,9.04596574555526,60.9835390946495,60.5121047298126,61.4549734594864,8.03257688311859,7.33812442679928,8.79274970421212
"IDP1410",209.61,4.91573790061803,0.0856172112270387,5.30514460407299,0.0704697103411801,6.97670568761741,0.137124355664173,60.0080450522947,59.6227930791568,60.3932970254326,6.89804312060905,6.38928848404495,7.44730794557235,61.176075268819,60.6759609873233,61.6761895503146,6.92013260413368,6.2676783524846,7.64050619154863
"npi439a",215.14,5.18177600702285,0.0749534515960859,5.11213279161564,0.0776094255568307,7.427850993834,0.114933164575766,59.7318531169951,59.3260490167499,60.1376572172403,11.6498785037202,10.9428106881306,12.4026333836382,61.8661538461549,61.3611030981492,62.3712045941607,10.8567936579289,9.98167477546073,11.8086364445193
"umc230",216.74,5.30329801485458,0.0705348046908574,5.30965163585764,0.0703110845290226,7.75210494197239,0.10109278723761,59.8693181818171,59.4760634001268,60.2625729635074,8.98658371343895,8.39493629905032,9.61992848567322,61.0583333333322,60.5599844602938,61.5566822063707,8.75116120000728,8.00526821102699,9.56655296608582
"umc11a",217.14,10.299560440577,0.00580067945841473,7.69335403591801,0.0213505662382991,12.4700774888853,0.014177443982585,59.6560565870895,59.2412475446777,60.0708656295013,12.8822664063064,12.1161740781728,13.6967979076838,61.7004341533993,61.2088713540293,62.1919969527692,11.9599447662245,11.0576791847764,12.9358318704046
"bnlg1484",217.34,0.914432570158282,0.633043407411577,0.92662023487937,0.629197477138519,1.80939397341753,0.770763225673946,59.9948453608265,59.590024364588,60.399666357065,6.95059275621195,6.42027508310877,7.5247149128871,61.1990595611302,60.6823305863846,61.7157885358759,6.66617507751164,5.98852312414047,7.42050907090977
"IDP3976",218.09,7.68651855705723,0.021423661749947,6.56840593558445,0.0374704383410242,11.3152011059622,0.0232409048977857,59.4523996852881,59.0591453203902,59.8456540501861,12.5565018333124,11.8426361831274,13.3133987949921,62.2081005586602,61.7342892001682,62.6819119171522,11.4025029163547,10.5470655936586,12.3273219079675
"gpm796a",220.99,6.23182387687998,0.0443380551285905,3.73736594825313,0.154326780392301,9.41574667369569,0.0515075526874123,60.012895662368,59.5553070149353,60.4704843098008,7.50125828825087,6.86879899277829,8.19195262027791,62.4776119402984,61.9781270315866,62.9770968490102,7.01713223303928,6.31920487782355,7.79214248121009
"IDP329",221.79,13.6591379571525,0.00108132409102311,7.69151216035605,0.0213702378381627,17.9370533008713,0.00126954862423607,58.9435069699175,58.5639166540025,59.3230972858326,10.1089649012541,9.50305037254852,10.753512542666,63.7075163398675,63.2171736593612,64.1978590203738,8.90767602405991,8.12276970347485,9.76842814042457
"mmp66",222.74,14.3534673087934,0.000764159780107972,7.21985220767786,0.0270538459678458,18.1389636960257,0.0011592609399783,59.8092744951367,59.4406180535966,60.1779309366768,11.5177241970082,10.8664529531811,12.2080288066322,62.4939024390227,61.9869906660441,63.0008142120013,11.1185068124349,10.2319344384932,12.0818985384708
"AY109929",223.74,14.6056077324164,0.000673647307799693,7.26613409605514,0.026434982586403,18.4699996723523,0.000998569669811702,58.8280542986417,58.4463957452198,59.2097128520635,12.1282206200865,11.4458252633802,12.8513001050351,63.3960843373484,62.9110110827624,63.8811575919345,10.9677313885937,10.1059270719657,11.9030278920217
"IDP1483",224.74,14.6074048685454,0.000673042261720392,7.26129690795284,0.0264989954573991,18.4695119711559,0.000998789404421399,58.905343511449,58.5178269052769,59.292860117621,7.51609739921719,6.99162180702192,8.07991645912296,63.0061538461523,62.5349984508131,63.4773092414915,6.67692582369361,6.02530777279235,7.39901431366151
"gpm857",225.64,11.8044142129719,0.00273340523978962,4.17575001586702,0.123950249457984,13.872066295009,0.00771476232371558,60.2832792207779,59.9020934573391,60.6644649842167,9.92999085325155,9.31096403118286,10.5901728344592,64.0562499999988,63.4789101721956,64.6335898278019,9.44839193292843,8.52261717386773,10.4747295692168
"gpm559",225.98,11.3007714174019,0.00351616029970532,3.77653895195124,0.151333468569896,13.259682800804,0.0100742326115479,59.9443478260886,59.543584318147,60.3451113340302,8.92564967187876,8.31981314241564,9.57560232440246,63.6909722222238,63.1821686670287,64.1997757774189,8.15913358036651,7.38772765332412,9.01108756388853
"AY110052",227.94,11.3816082156582,0.00337687650452256,4.57209870781558,0.101667321110836,13.2485107054613,0.0101232482463477,59.4527177959774,59.0827318696113,59.8227037223435,11.9332220961854,11.2678261507225,12.6379114917172,61.9161392405046,61.391758243335,62.4405202376742,11.6181308187585,10.6859454069181,12.6316351601796
"gpm838a",228.09,7.2512681287089,0.0266322054494939,4.79661685175333,0.0908715392961533,9.34424409523738,0.0530479667844534,60.6284615384631,60.25596316262,61.0009599143063,10.952742653481,10.3130089212552,11.6321601725891,62.8084714548818,62.2769589574102,63.3399839523535,10.1647296249251,9.26090757906293,11.1567605513547
"IDP3914",238.65,4.92703314370254,0.0851350404611214,6.9000305012476,0.031745152241002,8.52937360023261,0.0740018531549408,60.2632450331148,59.9409933495945,60.5854967166351,12.3397283937511,11.7501996173196,12.9588348956307,62.3314285714308,61.3968029637789,63.2660541790826,11.1687183405108,9.54094964412738,13.0741984836322
"AY110028",244.64,8.3132518410387,0.0156603080023449,2.02758617943461,0.362840081101311,9.34105277151823,0.0531177338683947,59.5059210526327,59.1547366436334,59.8571054616319,14.1194011185642,13.421488183981,14.853605294296,62.4600000000011,61.8330087735916,63.0869912264105,12.9179732422632,11.7024843723803,14.2597099366078
"IDP112",251.06,8.81545702138302,0.012182820069607,3.98370051674675,0.136442737431137,11.7408311678888,0.0193862546550109,58.6690705128197,58.2872108006854,59.0509302249541,12.5834746686005,11.8725232494424,13.3369993394411,63.4250343878946,62.9294264201624,63.9206423556268,12.4682044817469,11.5534392123632,13.4553980110357
"IDP142",252.7,11.6257930314525,0.00298876053077598,5.016816483856,0.0813977016257637,13.9001374313929,0.00762069166602207,59.0182509505704,58.6407051514086,59.3957967497323,8.04035804836209,7.50261273000782,8.61664594352503,63.2121212121215,62.7025461236909,63.721696300552,7.75848191532257,7.03626271701319,8.55483145688156
"npi242b",253.54,12.1638532751152,0.00228377240989659,4.6835468408283,0.0961569602170769,13.8542160426081,0.00777517167688412,59.2708649468902,58.8952811720975,59.6464487216829,11.7332375527807,11.0672054043269,12.439351980958,62.7520938023461,62.2098178624013,63.294369742291,11.4202288259703,10.4704290020072,12.4561874601816
"IDP81",254.78,12.1574932547781,0.00229104638891648,4.67614419327284,0.0965135277391715,13.8477439400263,0.00779718897120167,59.1167593328067,58.7381079290805,59.4954107365329,10.4786739250173,9.84560248883411,11.1524518028597,62.7108938547514,62.1993182042697,63.222469505233,10.6572558522857,9.81199751944037,11.5753292921294
"asg26",256.24,10.6102922687818,0.0049659724760475,4.71643788075071,0.094588541091196,12.3294254651541,0.015062534681147,59.3406676782992,58.9708357454452,59.7104996111532,11.8723124814041,11.2053485414055,12.5789754004765,62.8151515151504,62.3019612961031,63.3283417341978,11.6680108369721,10.7525855280681,12.6613712149806
"IDP1632",256.7,10.612314680353,0.00496095339403854,4.71820126632803,0.094505179811546,12.3327218393142,0.0150411885677019,58.9819466248047,58.5970120716462,59.3668811779632,7.79064576785902,7.25302629768902,8.36811545817752,63.0603085554006,62.5738781755336,63.5467389352675,7.45500854905894,6.77543862110443,8.20273868224971
"lim51",257.04,11.9157288846823,0.00258542740996988,4.76585851368034,0.0922798697779163,13.6660045710078,0.00844098378182062,58.7729549248744,58.3714747401751,59.1744351095737,9.83731385703318,9.20439598998262,10.5137527793347,62.9114219114215,62.4840148431575,63.3388289796855,8.98481388250071,8.30580819680959,9.71932876251417
"bnlg439",257.44,11.9155484738149,0.0025856606400899,4.76658181306999,0.0922465028251104,13.666109294121,0.00844059823314037,59.1504559270532,58.7748636165575,59.5260482375489,10.9743228530783,10.3342006516367,11.6540955748254,63.250401284111,62.7371228945589,63.7636796736631,10.371485708047,9.50399318107373,11.3181600347141
"bnlg1203",257.64,11.9156738271331,0.00258549858459796,4.76666250036556,0.0922427813397608,13.6662404397959,0.00844011543144325,59.1758569299538,58.8051975133017,59.5465163466059,11.0517899835148,10.4158659147291,11.7265393813295,62.117647058822,61.619148629176,62.6161454884679,10.2422342316403,9.392932179732,11.168329553379
"IDP349",257.65,11.9156925969905,0.00258547431999204,4.76667120726046,0.0922423797665333,13.6662685870443,0.0084400118132542,58.8446909667195,58.4638379147119,59.2255440187271,11.2043127989835,10.5446395711998,11.905255219945,63.2075736325386,62.7064962741179,63.7086509909592,11.0891179968366,10.2290690889464,12.0214788734436
"AY106592",257.82,11.9166388735507,0.00258425132246528,4.76750875860005,0.0922037589894486,13.6678038119692,0.00843436209005151,58.9902108433719,58.6195989964488,59.360822690295,7.00368227164111,6.50813107476221,7.53696641917929,63.1261538461524,62.6088692527313,63.6434384395736,6.88017154943793,6.19505662136779,7.64105373733352
"fad8",259.04,12.1978267490998,0.00224530620124927,4.67143366579891,0.0967411104546354,13.8890907661977,0.00765757591688057,58.925956061838,58.5421557695653,59.3097563541107,9.07562887966156,8.48560620696957,9.70667711326217,63.0634482758611,62.5623879773296,63.5645085743926,9.09654078586493,8.33424428909288,9.92856117467017
"gpm121",259.55,11.6652795844054,0.00293033129551721,4.37843269740527,0.112004486696119,13.3164928160883,0.00982855476074982,59.561233480175,59.1618332533457,59.9606337070042,11.0424940806997,10.3554636632609,11.7751053441377,64.2825396825384,63.7937457201879,64.771333644889,10.1390865343713,9.30151599984563,11.0520775057718
"AY110640",262.74,9.4956107948719,0.00867070308534137,0.666629661791589,0.716544568272257,10.2616306238218,0.0362437775128914,59.1598609904421,58.7655599819803,59.5541619989039,11.0581077166075,10.3766158952325,11.7843570106778,62.8179611650475,62.3466286872759,63.289293642819,11.174949333036,10.3656368210968,12.0474501230604
"gpm357",266.43,8.34929619084428,0.0153806032074695,0.77395483967108,0.679106429088367,9.51274524091746,0.0494860188132107,59.1989247311837,58.7742806327896,59.6235688295777,9.2406759992682,8.56855149807967,9.96552252064872,64.1020761245683,63.5762569007505,64.6278953483861,9.04928621932861,8.22268048825212,9.95898857998041
"gpm101a",267.73,7.96263480509884,0.0186610390366393,1.4169515470202,0.49239414597084,9.66150672104067,0.0465323668541443,59.5887850467291,59.2099225081628,59.9676475852954,11.0831004435034,10.4153041086666,11.7937137657435,64.3447737909517,63.8357056952481,64.8538418866552,10.9957092841157,10.1076699178872,11.9617699868518
"IDP3865",268.94,11.5566295261403,0.00309392501398562,4.61314920737357,0.0996018436832619,13.387580072984,0.009529371417446,58.8473221422851,58.4671704373117,59.2274738472585,10.0690084054321,9.44842295024996,10.7303547695206,63.055007052185,62.5417823625683,63.5682317418016,10.2152490256115,9.38751667276176,11.1159656267815
"umc13",268.95,11.5566421470587,0.00309390548995963,4.61315511032627,0.0996015497112097,13.3875820574782,0.00952936319093507,58.9369863013692,58.5316620314919,59.3423105712466,10.5211765132791,9.84269324358173,11.2464294562628,62.7363636363629,62.2029455690636,63.2697817036622,10.7281203317249,9.84541270298701,11.6899686507861
"gpm567",270.13,11.4884898097249,0.00320115081268796,4.55513883440284,0.102533119327761,13.2860520984769,0.00995945981064319,59.4851398601414,59.0949537687893,59.8753259514935,10.7151248090769,10.0477056150263,11.4268773462463,64.8277511961738,64.3210624425556,65.3344399497921,10.3339360492575,9.47411175914852,11.2717938087467
"asg35b",272.25,10.5064901505725,0.00523051740657972,4.61959332768498,0.099281437013274,12.3436942165763,0.0149703474564645,59.2658132530121,58.9023194303755,59.6293070756488,11.8662231050027,11.2052717887798,12.5661611277197,64.15306122449,63.5902245555431,64.7158978934368,12.2106129915206,11.2029348726798,13.3089294299384
"gpm63b",273.2,9.80156315339299,0.00744076526895297,5.09237843093788,0.0783797860810274,12.2709139058748,0.015446379182874,59.8482697426794,59.4568384044022,60.2397010809567,9.96716584890151,9.32384006234665,10.6548797915036,64.126232741617,63.5548986213849,64.6975668618491,9.77993883801996,8.85387900100425,10.8028586865217
"gpm498c",276.24,8.51113760105426,0.0141850200036187,4.65955416788868,0.0973174382912754,10.3523229926092,0.03489315729961,60.5522979397783,60.1731798906723,60.9314159888844,10.9832757362484,10.3325265423134,11.6750095346431,63.3537832310841,62.7833789398247,63.9241875223436,10.3393176965003,9.37301758257794,11.4052373728463
"AY110632",276.45,8.05299217527615,0.0178367188869551,4.65529459712924,0.0975249244205727,9.89770444959998,0.0421865458604782,59.8052917231996,59.4570198441402,60.1535636022589,11.8833429217217,11.2522979296061,12.5497778212646,62.4646271510487,61.8708370498386,63.0584172522587,12.060101985504,11.0044380624301,13.2170365334073
"IDP875",277.67,5.81373463480143,0.0546466526238219,6.01185320352068,0.0494928728916708,9.09467259900055,0.0587761902979103,59.6916790490343,59.3282277775889,60.0551303204797,11.2727796582871,10.6345578595308,11.9493036666686,62.0280811232451,61.4727711608007,62.5833910856894,11.8451351236367,10.8858267454013,12.8889821029427
