"","X","SNP.Name","Position..cM.","Mean.LOD","Mean.P.Value","Variance.LOD","Variance.P.Value","Joint.LOD","Joint.P.Value","Mean.Est.Intercept","Mean.SE.Intercept","Var.Est.Intercept","Var.SE.Intercept","Mean.Est.QTL","Mean.SE.QTL","Var.Est.QTL","Var.SE.QTL","Mean.Est.Env","Mean.SE.Env","A.Mean.Est","A.Mean.Lower.Bound","A.Mean.Upper.Bound","A.Standard.Deviation.Est","A.Standard.Deviation.Lower.Bound","A.Standard.Deviation.Upper.Bound","B.Mean.Est","B.Mean.Lower.Bound","B.Mean.Upper.Bound","B.Standard.Deviation.Est","B.Standard.Deviation.Lower.Bound","B.Standard.Deviation.Upper.Bound"
"1079",1079,"gpm325b",2268.6,0.252649709096304,0.615215484733908,0.337968752906298,0.56100404934082,0.593506467509651,0.743227393168036,59.1414531643151,0.439299147531602,5.7612591493248,0.0582945886530242,-0.17514490803376,0.162363008674737,0.0217607947453277,0.0217607947453277,0.924798220155186,0.0730236343724201,62.2606873428332,62.2606873428332,62.2606873428332,62.2606873428332,62.2606873428332,62.2606873428332,62.2606873428332,62.2606873428332,62.2606873428332,62.2606873428332,62.2606873428332,62.2606873428332
"1080",1080,"gpm249a",2268.84,0.257531165485211,0.611821373050314,0.337263579162694,0.56141301066488,0.597951752644364,0.741577298791064,59.1430913307166,0.439301013053465,5.76128258212149,0.058440516798508,-0.176870277330629,0.162400984000328,0.0217432169573197,0.0217432169573197,0.924796489469674,0.073023551195748,61.8709677419355,61.8709677419355,61.8709677419355,61.8709677419355,61.8709677419355,61.8709677419355,61.8709677419355,61.8709677419355,61.8709677419355,61.8709677419355,61.8709677419355,61.8709677419355
"1081",1081,"umc1027",2271.3,0.32728595227876,0.567261604959131,0.142712442602163,0.70559922982292,0.477047226149353,0.787790085891385,59.1596249463138,0.438374208336531,5.76855837921211,0.0582064937692749,-0.201045442493194,0.16367830592133,0.0142752587304023,0.0142752587304023,0.925092446938356,0.0730296137279721,62.6128281821203,62.6128281821203,62.6128281821203,62.6128281821203,62.6128281821203,62.6128281821203,62.6128281821203,62.6128281821203,62.6128281821203,62.6128281821203,62.6128281821203,62.6128281821203
"1082",1082,"lim486",2275.4,8.56926904050901,0.00341884386147737,2.41650837973759,0.120062273538625,11.2498295272195,0.00360687055954031,59.8474563926448,0.431247826434337,5.7333015865709,0.0559412400479401,-1.06006217097179,0.168379584123411,0.0601177969851499,0.0601177969851499,0.925048681132063,0.0727047604687295,61.5504403522818,61.5504403522818,61.5504403522818,61.5504403522818,61.5504403522818,61.5504403522818,61.5504403522818,61.5504403522818,61.5504403522818,61.5504403522818,61.5504403522818,61.5504403522818
"1083",1083,"IDP73",2279.93,7.27149169310664,0.00700575960452339,5.01995888392213,0.0250567640007216,12.4904964822835,0.00193964901739787,59.7973062164084,0.429006221021013,5.7071118099831,0.055685455280356,-0.958028874057369,0.165335688695594,0.0840763728068356,0.0840763728068356,0.920084438992434,0.0725988927851395,62.0629020729092,62.0629020729092,62.0629020729092,62.0629020729092,62.0629020729092,62.0629020729092,62.0629020729092,62.0629020729092,62.0629020729092,62.0629020729092,62.0629020729092,62.0629020729092
"1084",1084,"rz538b",2281.2,3.77321908470288,0.0520793135129259,5.0925915139357,0.0240282590618297,9.01094883413047,0.0110483474187703,59.5599825514264,0.429936734971687,5.70509692257412,0.059735022045054,-0.694273482746958,0.166413552991234,0.0847506083101322,0.0847506083101322,0.92491165684938,0.0726885151295033,62.3628571428572,62.3628571428572,62.3628571428572,62.3628571428572,62.3628571428572,62.3628571428572,62.3628571428572,62.3628571428572,62.3628571428572,62.3628571428572,62.3628571428572,62.3628571428572
"1085",1085,"gpm938a",2283.44,3.12491072758795,0.0771040948301725,3.76016350258995,0.0524874458573786,6.97077664465419,0.030641857201304,59.5054145036014,0.431403030765879,5.71568182060008,0.0618702665595795,-0.626116296914978,0.164926857601033,0.0726282761156001,0.0726282761156001,0.926575241253804,0.0727738904278173,62.3583517292127,62.3583517292127,62.3583517292127,62.3583517292127,62.3583517292127,62.3583517292127,62.3583517292127,62.3583517292127,62.3583517292127,62.3583517292127,62.3583517292127,62.3583517292127
"1086",1086,"gpm820b",2284.1,2.94371243461333,0.0862123783524443,3.41837438655794,0.0644744730770899,6.41461601060651,0.0404653994211099,59.4876563395051,0.431644098757022,5.71877128916839,0.060900710987345,-0.603947487081727,0.163920018477454,0.0690903800283837,0.0690903800283837,0.926919345253466,0.0727962396741322,62.2139303482587,62.2139303482587,62.2139303482587,62.2139303482587,62.2139303482587,62.2139303482587,62.2139303482587,62.2139303482587,62.2139303482587,62.2139303482587,62.2139303482587,62.2139303482587
"1087",1087,"AY106026",2285.44,2.72320463821035,0.0988992739945905,0.988859891513113,0.320021186691507,3.72697754682525,0.155130470121134,59.4991739266548,0.435952949801421,5.74639689279012,0.0613355752383284,-0.574205927461363,0.162032991552305,0.0370239694171407,0.0370239694171407,0.925759632206752,0.0729214825976245,62.2186749055956,62.2186749055956,62.2186749055956,62.2186749055956,62.2186749055956,62.2186749055956,62.2186749055956,62.2186749055956,62.2186749055956,62.2186749055956,62.2186749055956,62.2186749055956
"1088",1088,"asg39",2286.2,2.74914840018581,0.0973062428370881,0.984786859590089,0.321019858178723,3.7470901015838,0.153578252928063,59.5022078137103,0.436006682114348,5.74645781302099,0.061333358154466,-0.577140926205339,0.162090210547386,0.0369589032521371,0.0369589032521371,0.925744155641735,0.0729211338759355,62.5803427093437,62.5803427093437,62.5803427093437,62.5803427093437,62.5803427093437,62.5803427093437,62.5803427093437,62.5803427093437,62.5803427093437,62.5803427093437,62.5803427093437,62.5803427093437
"1089",1089,"IDP249",2286.76,2.74950585403045,0.0972844903945113,0.984231523235019,0.321156339380406,3.74683987144568,0.153597469083875,59.5022435810672,0.436007803701691,5.74646873297362,0.061330949871868,-0.577174097226,0.162088950009102,0.0369480749873907,0.0369480749873907,0.925744252109423,0.0729211594894079,62.6233850129199,62.6233850129199,62.6233850129199,62.6233850129199,62.6233850129199,62.6233850129199,62.6233850129199,62.6233850129199,62.6233850129199,62.6233850129199,62.6233850129199,62.6233850129199
"1090",1090,"BE639846",2293.7,0.0664077619081313,0.796640734479454,0.0174181105210599,0.895001938581868,0.0847721562659064,0.958499653371463,59.0832771226684,0.452850213641794,5.77440840448864,0.0599941702955044,-0.0930278682471326,0.168121523666808,0.00512652300691263,0.00512652300691263,0.923473816701181,0.0730415269333371,63.573883161512,63.573883161512,63.573883161512,63.573883161512,63.573883161512,63.573883161512,63.573883161512,63.573883161512,63.573883161512,63.573883161512,63.573883161512,63.573883161512
"1091",1091,"IDP854",2296.28,0.0967951221139292,0.755710047631422,3.52884427721591e-05,0.995260268346034,0.0968073574239996,0.952749104907199,59.1124250462955,0.455942240445684,5.78023572024443,0.0598962388108631,-0.110475589343574,0.165300825498916,0.000237796821653781,0.000237796821653781,0.92290244474905,0.0730427878384185,63.2551759834368,63.2551759834368,63.2551759834368,63.2551759834368,63.2551759834368,63.2551759834368,63.2551759834368,63.2551759834368,63.2551759834368,63.2551759834368,63.2551759834368,63.2551759834368
"1092",1092,"IDP522",2296.32,0.156014695229222,0.692852514711584,0.0180000544094996,0.893272669803068,0.17443765228969,0.916476524664133,59.1534135028718,0.456497001767461,5.78662788962758,0.0612004389705165,-0.139652904238522,0.164577567851601,-0.00507422097456299,-0.00507422097456299,0.921907903974131,0.073041179257401,63.1816126601357,63.1816126601357,63.1816126601357,63.1816126601357,63.1816126601357,63.1816126601357,63.1816126601357,63.1816126601357,63.1816126601357,63.1816126601357,63.1816126601357,63.1816126601357
"1093",1093,"gpm799",2296.55,0.123002315294019,0.725800776225701,0.0215025601594952,0.883418142791047,0.145145071552063,0.929998286066267,59.1355812938104,0.456662203000927,5.78702995258718,0.060131058733294,-0.124285957231267,0.164956286418754,-0.00556214366997969,-0.00556214366997969,0.921789575022513,0.0730417057345719,63.216412971542,63.216412971542,63.216412971542,63.216412971542,63.216412971542,63.216412971542,63.216412971542,63.216412971542,63.216412971542,63.216412971542,63.216412971542,63.216412971542
"1094",1094,"umc2266",2304.4,0.214887209770102,0.642963531252913,3.41724961356936,0.0645184203998739,3.61343349428489,0.164192337756449,59.2355301728221,0.457427378139589,5.85595805223389,0.059444279136123,-0.167514553835266,0.168251581992445,-0.0709315266905679,-0.0709315266905679,0.910902792053324,0.0728656667415745,62.9723741007194,62.9723741007194,62.9723741007194,62.9723741007194,62.9723741007194,62.9723741007194,62.9723741007194,62.9723741007194,62.9723741007194,62.9723741007194,62.9723741007194,62.9723741007194
"1095",1095,"gpm274",2306.41,1.37354657212393,0.241203466988264,1.37587529401333,0.240804986178826,2.7450341185678,0.253468161554634,59.4703594497577,0.453423273143918,5.8275526793049,0.062667700673985,-0.418338285834045,0.166257006103064,-0.0447880442041338,-0.0447880442041338,0.918364334635155,0.0729411279809149,62.6368098159509,62.6368098159509,62.6368098159509,62.6368098159509,62.6368098159509,62.6368098159509,62.6368098159509,62.6368098159509,62.6368098159509,62.6368098159509,62.6368098159509,62.6368098159509
"1096",1096,"gpm44b",2312.52,1.53982686781389,0.214643577376814,1.75044472298552,0.185820834262285,3.2959664352665,0.192437622325662,59.4769608495361,0.454024884329292,5.83289748196426,0.063212685565147,-0.438532358235484,0.164671125835646,-0.049899656049758,-0.049899656049758,0.922038184468727,0.0729226419242864,62.6457263666566,62.6457263666566,62.6457263666566,62.6457263666566,62.6457263666566,62.6457263666566,62.6457263666566,62.6457263666566,62.6457263666566,62.6457263666566,62.6457263666566,62.6457263666566
"1097",1097,"gpm425a",2316.97,0.0978640122073969,0.754408117665338,6.42470066860371,0.0112543879040073,6.52466729617088,0.038298917454696,59.1527593805962,0.464210876389564,5.8888452934553,0.0607903838098996,-0.113021663871269,0.168358847970202,-0.095757576713604,-0.095757576713604,0.916152240721761,0.0727179620545417,63.0681139755767,63.0681139755767,63.0681139755767,63.0681139755767,63.0681139755767,63.0681139755767,63.0681139755767,63.0681139755767,63.0681139755767,63.0681139755767,63.0681139755767,63.0681139755767
"1098",1098,"AY110055",2320.4,0.097563637911963,0.754773188108724,6.41891058868591,0.0112911405728538,6.51862738639001,0.0384147532792076,59.1526411796235,0.464208482150141,5.88877058715482,0.0607850462887847,-0.112818733761959,0.168314903351298,-0.0956866290401163,-0.0956866290401163,0.916134124503849,0.0727183197476065,63.1909228441755,63.1909228441755,63.1909228441755,63.1909228441755,63.1909228441755,63.1909228441755,63.1909228441755,63.1909228441755,63.1909228441755,63.1909228441755,63.1909228441755,63.1909228441755
"1099",1099,"IDP4064",2321.06,0.0885515583637299,0.76602668846248,6.49045316530383,0.0108455326977371,6.5823934667644,0.0372092931373268,59.1468838780878,0.464248271652527,5.88939463398697,0.060644417720727,-0.107410571804822,0.168202333439751,-0.0961871302700569,-0.0961871302700569,0.916001586315876,0.0727145710224854,62.969674372359,62.969674372359,62.969674372359,62.969674372359,62.969674372359,62.969674372359,62.969674372359,62.969674372359,62.969674372359,62.969674372359,62.969674372359,62.969674372359
"1100",1100,"mmp27",2321.5,0.129439276968394,0.719014125523341,6.84431080965118,0.00889239979626827,6.97239988410539,0.0306169977551434,59.1808055041851,0.464137762229796,5.89258158244314,0.0609634292293176,-0.130479401328623,0.168989524643641,-0.0994261802337999,-0.0994261802337999,0.91465991401988,0.0726975638181353,63.1162605932203,63.1162605932203,63.1162605932203,63.1162605932203,63.1162605932203,63.1162605932203,63.1162605932203,63.1162605932203,63.1162605932203,63.1162605932203,63.1162605932203,63.1162605932203
"1101",1101,"jpsb79",2321.6,0.171757778790412,0.678554315718361,6.71007667539621,0.00958696024675094,6.8744630391508,0.0321535787746187,59.2038548167966,0.463939089137668,5.89141197512536,0.0604607148929244,-0.15061602675135,0.169339014086801,-0.0985947978290303,-0.0985947978290303,0.91476834306539,0.0727047606502117,62.7784168720898,62.7784168720898,62.7784168720898,62.7784168720898,62.7784168720898,62.7784168720898,62.7784168720898,62.7784168720898,62.7784168720898,62.7784168720898,62.7784168720898,62.7784168720898
"1102",1102,"IDP434",2323.11,1.16075244384384,0.281309544862037,4.32942959267252,0.0374587968554027,5.51273610658829,0.0635220586371022,59.4412130889688,0.45544926802394,5.8647801828619,0.0625707784320542,-0.380096908530997,0.164352331931693,-0.0777688430659046,-0.0777688430659046,0.917070207755089,0.0728092153952669,62.9139899123971,62.9139899123971,62.9139899123971,62.9139899123971,62.9139899123971,62.9139899123971,62.9139899123971,62.9139899123971,62.9139899123971,62.9139899123971,62.9139899123971,62.9139899123971
"1103",1103,"psr754a",2330,0.18982664536834,0.663060938226562,3.7808395254146,0.0518426431146466,3.97635312483908,0.136944908410539,58.7658650756529,0.465803990245811,5.87021756378272,0.0624453533346808,0.157529642752976,0.168494706519059,-0.0738763759278667,-0.0738763759278667,0.927307904697862,0.0728611514707588,63.4416562107905,63.4416562107905,63.4416562107905,63.4416562107905,63.4416562107905,63.4416562107905,63.4416562107905,63.4416562107905,63.4416562107905,63.4416562107905,63.4416562107905,63.4416562107905
"1104",1104,"IDP842",2331.19,0.18372564777366,0.668190836381273,3.75879424021707,0.0525304462544618,3.94868586726251,0.138852517595217,58.7687237585409,0.4657822346464,5.86995567193559,0.062725141112377,0.154906058747103,0.168416340151329,-0.0736199039637572,-0.0736199039637572,0.927366026207433,0.072862374869398,63.2899364924279,63.2899364924279,63.2899364924279,63.2899364924279,63.2899364924279,63.2899364924279,63.2899364924279,63.2899364924279,63.2899364924279,63.2899364924279,63.2899364924279,63.2899364924279
"1105",1105,"umc2268",2331.2,0.184339936517628,0.667669794091035,3.76865617333313,0.0522215722295258,3.95929822770845,0.138117692394034,58.7683141456319,0.465849845776551,5.87011104203048,0.0627012707045353,0.155228025824891,0.16848496697877,-0.0737371153506201,-0.0737371153506201,0.927360194537369,0.0728618587890795,63.2513007284079,63.2513007284079,63.2513007284079,63.2513007284079,63.2513007284079,63.2513007284079,63.2513007284079,63.2513007284079,63.2513007284079,63.2513007284079,63.2513007284079,63.2513007284079
"1106",1106,"gpm298",2334.98,0.755718666080013,0.384671685084403,5.78466394186946,0.0161665883212575,6.58340091319731,0.0371905546724017,58.5243511569896,0.47652372112068,5.89856044228653,0.0655620502871402,0.324524716700782,0.173926558432699,-0.0929760436095546,-0.0929760436095546,0.929779175870945,0.0727442699307025,63.3420724094882,63.3420724094882,63.3420724094882,63.3420724094882,63.3420724094882,63.3420724094882,63.3420724094882,63.3420724094882,63.3420724094882,63.3420724094882,63.3420724094882,63.3420724094882
"1107",1107,"gpm753d",2336,3.14428516630984,0.0761933802748409,1.38833998056852,0.238685637282327,4.51308838713015,0.10471172365782,59.6069095799147,0.443533710423462,5.82121917892611,0.0617917259226356,-0.623116174569415,0.163656219723352,-0.0443760663452714,-0.0443760663452714,0.917582061821193,0.0728852038127483,62.6593220338983,62.6593220338983,62.6593220338983,62.6593220338983,62.6593220338983,62.6593220338983,62.6593220338983,62.6593220338983,62.6593220338983,62.6593220338983,62.6593220338983,62.6593220338983
"1108",1108,"gpm716d",2336.23,3.1451440755427,0.0761532750809715,1.38871094961562,0.238622910018412,4.51420765247134,0.104653139950474,59.6070104206033,0.443535181694047,5.82122492723378,0.061791176651502,-0.623213912356671,0.16365948906474,-0.0443826618539089,-0.0443826618539089,0.917580886358727,0.0728851672478631,62.8265751715533,62.8265751715533,62.8265751715533,62.8265751715533,62.8265751715533,62.8265751715533,62.8265751715533,62.8265751715533,62.8265751715533,62.8265751715533,62.8265751715533,62.8265751715533
"1109",1109,"lim331a",2338.21,0.128604579619224,0.719883268450204,4.43350427246199,0.0352400847697707,4.54714191453902,0.102943914624048,59.1595511777599,0.46476297498978,5.87172857667806,0.061680059602142,-0.130005988542084,0.168945040720133,-0.0801460393216382,-0.0801460393216382,0.918556385831192,0.0728244655704346,62.7919916796672,62.7919916796672,62.7919916796672,62.7919916796672,62.7919916796672,62.7919916796672,62.7919916796672,62.7919916796672,62.7919916796672,62.7919916796672,62.7919916796672,62.7919916796672
"1110",1110,"gpm37",2338.62,0.593005229602106,0.441259362370575,8.00086517047528,0.00467550046661911,8.61719078086542,0.013452431744448,58.6619794205271,0.46916869893863,5.90602595185209,0.0647746162131452,0.282111787555467,0.170725699694402,-0.107538759512343,-0.107538759512343,0.917448924036219,0.0726414508693982,63.3794195250659,63.3794195250659,63.3794195250659,63.3794195250659,63.3794195250659,63.3794195250659,63.3794195250659,63.3794195250659,63.3794195250659,63.3794195250659,63.3794195250659,63.3794195250659
